blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
4,9,experiment,09,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223038.3807063,,,,,,,,,,,,,,2978.610095024109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977.0093801021576,None,2977.998636007309,None,1,1,0.4951059818267822,2977.998636007309,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,10,experiment,09,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223040.2107317,,,,,,,,,,,,,,2980.4398941993713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978.8393211364746,None,2979.8281931877136,None,2,1,0.46740102767944336,2979.8281931877136,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,11,experiment,09,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223041.8649447,,,,,,,,,,,,,,2982.094169139862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.6690762043,None,2981.6573300361633,None,1,1,0.2924978733062744,2981.6573300361633,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,12,experiment,09,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223043.5789716,,,,,,,,,,,,,,2983.8082802295685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2982.3239262104034,None,2983.312607049942,None,2,1,0.3510928153991699,2983.312607049942,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,13,experiment,09,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223045.3511753,,,,,,,,,,,,,,2985.5804522037506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984.0378131866455,None,2985.026087999344,None,1,1,0.4147989749908447,2985.026087999344,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,14,experiment,09,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223047.1211696,,,,,,,,,,,,,,2987.3511481285095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2985.81023812294,None,2986.798402070999,None,1,1,0.40546488761901855,2986.798402070999,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,15,experiment,09,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223048.7732275,,,,,,,,,,,,,,2989.0030632019043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987.5800092220306,None,2988.5685861110687,None,1,1,0.3122739791870117,2988.5685861110687,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,16,experiment,09,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223050.4849377,,,,,,,,,,,,,,2990.7149620056152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989.232258081436,None,2990.2212641239166,None,1,1,0.35955214500427246,2990.2212641239166,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,17,experiment,09,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,16,16,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223052.262014,,,,,,,,,,,,,,,,2992.4629641771317,2993.513899087906,2992.4949481487274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990.9441301822662,None,2991.9330451488495,None,2,0,0.43262696266174316,2991.9330451488495,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,17,experiment,09,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997.5218040943146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,18,experiment,09,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223059.0311346,,,,,,,,,,,,,,2999.2622151374817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997.71893119812,None,2998.7083201408386,None,2,1,0.4592130184173584,2998.7083201408386,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,19,experiment,09,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223060.7467856,,,,,,,,,,,,,,3000.9758570194244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999.4911091327667,None,3000.4800910949707,None,1,1,0.3518030643463135,3000.4800910949707,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,20,experiment,09,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223062.4619055,,,,,,,,,,,,,,3002.6914341449738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001.2057881355286,None,3002.1954441070557,None,2,1,0.356112003326416,3002.1954441070557,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,21,experiment,09,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223064.1747212,,,,,,,,,,,,,,3004.4047520160675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002.921042203903,None,3003.910448074341,None,2,1,0.3511691093444824,3003.910448074341,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,22,experiment,09,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223065.8279796,,,,,,,,,,,,,,3006.0580320358276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3004.63427400589,None,3005.6235930919647,None,2,1,0.3400540351867676,3005.6235930919647,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,23,experiment,09,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223067.54199,,,,,,,,,,,,,,3007.7718081474304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3006.2873821258545,None,3007.277995109558,None,2,1,0.35263800621032715,3007.277995109558,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,24,experiment,09,sitting,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223069.19362,,,,,,,,,,,,,,3009.4236249923706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3008.0010499954224,None,3008.9892880916595,None,2,1,0.3372821807861328,3008.9892880916595,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,25,experiment,09,sitting,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223070.8454406,,,,,,,,,,,,,,3011.074758052826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009.652670145035,None,3010.6410801410675,None,1,1,0.33878397941589355,3010.6410801410675,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,26,experiment,09,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223072.5572147,,,,,,,,,,,,,,3012.787005186081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3011.3040010929108,None,3012.2933959960938,None,1,1,0.36417603492736816,3012.2933959960938,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,27,experiment,09,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,26,26,26,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223075.2763574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013.016167163849,None,3014.005147218704,None,None,0,,3014.005147218704,None,,,,,3015.486450004578,3016.5063140392303,3015.5187640190125,None,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,27,experiment,09,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020.530096054077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,28,experiment,09,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223081.923698,,,,,,,,,,,,,,3022.152939081192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020.7273530960083,None,3021.716742992401,None,2,1,0.29198193550109863,3021.716742992401,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,29,experiment,09,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223083.8138545,,,,,,,,,,,,,,3024.044748067856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3022.382464170456,None,3023.371833086014,None,2,1,0.547694206237793,3023.371833086014,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,30,experiment,09,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223085.4682841,,,,,,,,,,,,,,3025.698221206665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024.273907184601,None,3025.263792037964,None,2,1,0.33974289894104004,3025.263792037964,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,31,experiment,09,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,30,30,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223087.4151988,,,,,,,,,,,,,,,,3027.6161180734634,3028.6677601337433,3027.649010181427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025.927488088608,None,3026.9149742126465,None,2,0,0.5883820056915283,3026.9149742126465,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,31,experiment,09,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032.6760120391846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,32,experiment,09,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223094.124044,,,,,,,,,,,,,,3034.3539431095123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032.8729650974274,None,3033.8606481552124,None,2,1,0.3656890392303467,3033.8606481552124,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,33,experiment,09,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223095.8956864,,,,,,,,,,,,,,3036.1257050037384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3034.5831332206726,None,3035.5726821422577,None,2,1,0.44654011726379395,3035.5726821422577,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,34,experiment,09,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223097.6672437,,,,,,,,,,,,,,3037.897210121155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3036.354891061783,None,3037.3440132141113,None,2,1,0.44221019744873047,3037.3440132141113,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,35,experiment,09,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223099.3204386,,,,,,,,,,,,,,3039.5505261421204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038.1265621185303,None,3039.1157610416412,None,2,1,0.3066108226776123,3039.1157610416412,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,36,experiment,09,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223100.973191,,,,,,,,,,,,,,3041.202294111252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039.779930114746,None,3040.7688751220703,None,1,1,0.32874417304992676,3040.7688751220703,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,37,experiment,09,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223102.625164,,,,,,,,,,,,,,3042.85511803627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041.431239128113,None,3042.420433998108,None,1,1,0.3179478645324707,3042.420433998108,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
4,38,experiment,09,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638223104.5142138,,,,,,,,,,,,,,3044.7441329956055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3043.084536075592,None,3044.0728290081024,None,1,1,0.5274908542633057,3044.0728290081024,None,,,,,,,,,0041,001,09,2021_Nov_29_1546,task-switching-replication,2021.2.3,59.999542239820556,
