blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,text_2.started,text_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
4,20,experiment,08,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263967.6470284,,,,,,,,,,,,,,6601.610610961914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6599.772676944733,None,6600.762086868286,None,2,1,0.6992599964141846,6600.762086868286,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,21,experiment,08,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263969.6558008,,,,,,,,,,,,,,6603.619659900665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6601.839959859848,None,6602.829273939133,None,1,1,0.6831071376800537,6602.829273939133,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,22,experiment,08,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263971.4268858,,,,,,,,,,,,,,6605.391502857208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6603.849152803421,None,6604.8383758068085,None,1,1,0.4206669330596924,6604.8383758068085,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,23,experiment,08,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263973.2037194,,,,,,,,,,,,,,6607.16740489006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6605.62145280838,None,6606.610399961472,None,2,1,0.42777490615844727,6606.610399961472,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,24,experiment,08,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263975.0976722,,,,,,,,,,,,,,6609.061266899109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6607.396746873856,None,6608.388506889343,None,1,1,0.5487430095672607,6608.388506889343,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,25,experiment,08,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,24,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263977.051821,,,,,,,,,,6610.987407326698,6612.039918899536,6611.0193338394165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6609.291032791138,None,6610.280982971191,None,2,0,0.5801389217376709,6610.280982971191,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,25,experiment,08,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.04704785347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,26,experiment,08,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263984.4726832,,,,,,,,,,,,,,6618.437214851379,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.243721008301,None,6617.232646942139,None,2,1,1.086803913116455,6617.232646942139,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,27,experiment,08,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263986.3022327,,,,,,,,,,,,,,6620.2661049366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6618.6664497852325,None,6619.6550369262695,None,1,1,0.5037620067596436,6619.6550369262695,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,28,experiment,08,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263988.0718932,,,,,,,,,,,,,,6622.036337852478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6620.494973897934,None,6621.483477830887,None,1,1,0.42444396018981934,6621.483477830887,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,29,experiment,08,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263989.8437998,,,,,,,,,,,,,,6623.808482885361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6622.265795946121,None,6623.2552127838135,None,1,1,0.4026768207550049,6623.2552127838135,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,30,experiment,08,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263991.675773,,,,,,,,,,,,,,6625.6398158073425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6624.038165807724,None,6625.028466939926,None,2,1,0.49715089797973633,6625.028466939926,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,31,experiment,08,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263993.5664654,,,,,,,,,,,,,,6627.530173778534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6625.869220972061,None,6626.858649969101,None,1,1,0.5416979789733887,6626.858649969101,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,32,experiment,08,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263995.4562764,,,,,,,,,,,,,,6629.420350790024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6627.7595999240875,None,6628.749004840851,None,2,1,0.55531907081604,6628.749004840851,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,33,experiment,08,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263997.464231,,,,,,,,,,,,,,6631.428911924362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6629.649613857269,None,6630.638855934143,None,2,1,0.6551849842071533,6630.638855934143,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,34,experiment,08,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637263999.4739218,,,,,,,,,,,,,,6633.438454866409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6631.658107995987,None,6632.647498846054,None,2,1,0.6444661617279053,6632.647498846054,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,35,experiment,08,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264001.3039908,,,,,,,,,,,,,,6635.268445968628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6633.667373895645,None,6634.656273841858,None,2,1,0.4647350311279297,6634.656273841858,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,36,experiment,08,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264003.0747132,,,,,,,,,,,,,,6637.038494825363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6635.497747898102,None,6636.486439943314,None,1,1,0.4333620071411133,6636.486439943314,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,37,experiment,08,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264004.9636467,,,,,,,,,,,,,,6638.927756786346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6637.267795801163,None,6638.256542921066,None,2,1,0.5556859970092773,6638.256542921066,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,38,experiment,08,standing,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264007.3278933,,,,,,,,,,,,,,6641.292533874512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6639.157131910324,None,6640.147013902664,None,2,1,1.0499060153961182,6640.147013902664,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,39,experiment,08,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264009.3376877,,,,,,,,,,,,,,6643.301818847656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6641.521543979645,None,6642.512372970581,None,1,1,0.6856579780578613,6642.512372970581,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,40,experiment,08,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,39,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264011.3460135,,,,,,,,,,6645.28140437603,6646.2996118068695,6645.314433813095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643.530963897705,None,6644.520627975464,None,1,0,0.6901149749755859,6644.520627975464,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,40,experiment,08,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650.342855930328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,41,experiment,08,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264018.3542392,,,,,,,,,,,,,,6652.318631887436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650.53940486908,None,6651.5287499427795,None,1,1,0.6600320339202881,6651.5287499427795,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,42,experiment,08,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264020.8361382,,,,,,,,,,,,,,6654.800844907761,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6652.547829866409,None,6653.537072896957,None,1,1,1.1545779705047607,6653.537072896957,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,43,experiment,08,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264022.7854083,,,,,,,,,,,,,,6656.749925851822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6655.029886007309,None,6656.01953792572,None,1,1,0.6252791881561279,6656.01953792572,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,44,experiment,08,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264024.558733,,,,,,,,,,,,,,6658.522216796875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6656.9792058467865,None,6657.968378782272,None,2,1,0.42855095863342285,6657.968378782272,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,45,experiment,08,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264026.3298469,,,,,,,,,,,,,,6660.294283866882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6658.751606941223,None,6659.741182804108,None,2,1,0.42477989196777344,6659.741182804108,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,46,experiment,08,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,45,45,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264028.8122528,,,,,,,,,,6662.747746348381,6663.76565694809,6662.780761003494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6660.523620843887,None,6661.5127029418945,None,2,0,1.1240668296813965,6661.5127029418945,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,46,experiment,08,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667.810729980469,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,47,experiment,08,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264035.8237512,,,,,,,,,,,,,,6669.787779808044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6668.007595777512,None,6668.997252941132,None,1,1,0.6456120014190674,6668.997252941132,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,48,experiment,08,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264037.7731752,,,,,,,,,,,,,,6671.737188816071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6670.017652988434,None,6671.006959915161,None,2,1,0.6240909099578857,6671.006959915161,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
4,49,experiment,08,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637264039.7806237,,,,,,,,,,,,,,6673.744394779205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6671.966426849365,None,6672.955615997314,None,1,1,0.684973955154419,6672.955615997314,None,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0024,001,08,2021_Nov_18_1320,task-switching-replication,2021.2.3,60.022553335203234,
